data,competitor,name,group,weight,price,price_old,discount,insert,otzyvy,lock,article
2024-03-17,ЖИВОЙМЕД,"цельный липовый мед, выдержка 3 года, vtl урожая 2020",,1000.0,3883,4088,0.95,Липовый Горный Башкирский Мед; веганский,21.0,Ароматный липовый; душистый; Изысканный и гармоничный,35448070
2024-03-17,Башкирские пасеки,набор башкирского мёда в ассортименте ,,200.0,380,400,0.95,традиционный,,липа; донник; цветочный,202395007
2024-03-17,ИП БАЛАНДИН И. А.,мёд натуральный липа башкирии и мед  с ягодами годжи,,230.0,206,217,0.95,,5.0,,211711563
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,525,553,0.95,натуральный; Набор с медом; Башкирский Мед,26.0,ягодный; сладкий; медовый,85672401
2024-03-17,Правильный Мёд,мед натуральный башкирский боярышниковый,,370.0,320,337,0.95,майский; боярышниковый; жидкий мед,87.0,насыщенный; терпкий; с горчинкой,81825572
2024-03-17,Медовая Мануфактура Братьев Елистратовых,"подарочный набор натурального меда, без сахара",,2000.0,1710,1800,0.95,традиционный,2.0,медовый; сладкий; душевный,197322926
2024-03-17,Bashpodarki,подарочный набор полезные сладости ,,120.0,355,374,0.95,традиционный,2081.0,насыщенный,70405230
2024-03-17,Ёлки Пчёлки,липовый мед натуральный,,1200.0,637,671,0.95,традиционный; натуральный; башкирский,384.0,сладкий; медовый; ягодный,146048008
2024-03-17,Башкирская Медовня,мёд натуральный гречишный 500 грамм стекло,,500.0,290,306,0.95,гречишный,125.0,пряности,110553163
2024-03-17,Правильный Мёд,мед натуральный башкирский лесной ,,370.0,280,295,0.95,натуральный; лесной; башкирский,101.0,"цветочный; Яркий цветочно-травяной вкус; Не приторный, насыщенный",64395464
2024-03-17,Дикий Мед,"медовая смесь №3 ""иммунитет"" премиум из башкирии 200 гр /эко/ ""дикий мед""",,200.0,626,659,0.95,,,,34361807
2024-03-17,ИП БАЛАНДИН И. А.,мёд натуральный цветочный 'липа башкирии' ,,210.0,219,231,0.95,мед крем,5.0,липа,209423113
2024-03-17,Муртазина А.В,"мед липовый 1,5 кг",,1500.0,927,976,0.95,традиционный,,липа,171653295
2024-03-17,Пасеки Макушкина,"башкирский мёд гречишный, сбор 2023 г, 535 г",,535.0,282,297,0.95,традиционный,18.0,мёд,15523745
2024-03-17,Мёд семьи Мамдеевых,гречишный мёд с кедровой живицей,,1200.0,1020,1074,0.95,натуральный; Набор с медом; Башкирский Мед,91.0,ягодный; медовый; Сладкий без сахара,177380927
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,576,607,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380976
2024-03-17,Мёд семьи Мамдеевых,"подарочный набор меда, ассорти медов",,600.0,535,564,0.95,натуральный; Набор с медом; Башкирский Мед,185.0,ягодный; медовый; Сладкий без сахара,177380974
2024-03-17,Дикий мёд - ВелесЪ,крем-мёд с черносливом из башкирии 300 гр.,,300.0,331,349,0.95,горное разнотравье,,чернослив,111992714
2024-03-17,Золотая сота,мед натуральный набор подарочный,,,1265,1332,0.95,натуральный,5.0,натуральный; липа; лесной,206259232
2024-03-17,Башкирская Медовня,мёд натуральный липовый 230 грамм стекло,,230.0,267,282,0.95,Липовый Горный Башкирский Мед,125.0,цветочный,110533575
2024-03-17,Дикий мёд - ВелесЪ,крем-мёд с чёрной смородиной 300 гр.,,300.0,331,349,0.95,Крем-мед с черной смородиной,2.0,смородина,80657744
2024-03-17,Дикий мёд - ВелесЪ,мёд - башкирская липа 600 гр.,,600.0,663,698,0.95,Башкирский Мед; Башкирский натуральный мед,1.0,липа; липа,79961359
2024-03-17,Мёд семьи Мамдеевых,"луговой мёд, подарочный набор, пп, зож",,13600.0,4612,4855,0.95,натуральный; Набор с медом; Башкирский Мед,1400.0,ягодный; медовый; Сладкий без сахара,165755137
